#id: 3536693818
#name: H.sapiens - Brain (Integrated)
#score: 32.4
#coverage: 69
#description: integrated dataset: weighted average of all H.sapiens BRAIN: 32.4; Coverage: 69
#organ: BRAIN
#integrated: true
#weights: human_brain_Martens_2006_proteomics:0.251;PXD012101_Betz:0.251;PXD037133_brain_control:0.151;PXD012101_Purkinje:0.12;9606-PA_brain_201308:0.083;human_brain_atlas_201106:0.083;PXD020192_brain:0.031;PXD010154_Wang_Mol_Syst_Bio_2019_human_deep_proteome_Brain:0.016;human_brain_PA_2015-1:0.007;Fetal_Brain_Kim_2014_SEQUEST:0.007;
#publication_year: 2026
#filename: 9606-BRAIN-integrated.txt
#
#gene_name	string_external_id	abundance
ERAL1	9606.ENSP00000254928	0.014
THBS4	9606.ENSP00000339730	0.014
TTC3	9606.ENSP00000381981	0.014
BRMS1L	9606.ENSP00000216807	0.014
SMIM14	9606.ENSP00000295958	0.014
XDH	9606.ENSP00000368727	0.013
ZFP41-2	9606.ENSP00000428966	0.013
ZFP41	9606.ENSP00000498437	0.013
TRIM66	9606.ENSP00000495413	0.013
KLHDC3	9606.ENSP00000313995	0.013
PLAAT1	9606.ENSP00000498228	0.013
F5	9606.ENSP00000356771	0.013
KIF18A	9606.ENSP00000263181	0.013
WRAP73	9606.ENSP00000270708	0.013
IRGC	9606.ENSP00000244314	0.013
SMPX	9606.ENSP00000368808	0.013
CLDN3	9606.ENSP00000378577	0.013
ESPN	9606.ENSP00000496593	0.013
ECE2	9606.ENSP00000350066	0.013
DELE1	9606.ENSP00000396225	0.013
RNF6	9606.ENSP00000371000	0.013
HSD3B7	9606.ENSP00000297679	0.013
PIH1D2	9606.ENSP00000280350	0.013
SFSWAP	9606.ENSP00000437738	0.013
SRD5A3	9606.ENSP00000264228	0.013
TRIM68	9606.ENSP00000300747	0.013
ABHD14A	9606.ENSP00000273596	0.013
ST3GAL6	9606.ENSP00000480884	0.013
RPGR	9606.ENSP00000495537	0.013
NAB1	9606.ENSP00000336894	0.013
CDY1	9606.ENSP00000302968	0.013
CDY1B	9606.ENSP00000303178	0.013
ABHD5	9606.ENSP00000495778	0.013
C16orf96	9606.ENSP00000415027	0.013
KLF12	9606.ENSP00000366897	0.013
MAN1C1	9606.ENSP00000363452	0.013
RPP25L	9606.ENSP00000297613	0.013
PPAN-P2RY11	9606.ENSP00000377385	0.013
JSRP1	9606.ENSP00000300961	0.013
KPTN	9606.ENSP00000337850	0.013
FAM20A	9606.ENSP00000468308	0.013
RAB36	9606.ENSP00000263116	0.013
FHDC1	9606.ENSP00000427567	0.013
GTF2E2	9606.ENSP00000348168	0.013
KYNU	9606.ENSP00000264170	0.013
FBXO11	9606.ENSP00000384823	0.013
ECE2-2	9606.ENSP00000384223	0.013
ORC2	9606.ENSP00000234296	0.013
ALG14	9606.ENSP00000359224	0.013
GPATCH2	9606.ENSP00000355902	0.013
IFIH1	9606.ENSP00000497271	0.013
TNRC18	9606.ENSP00000395538	0.013
PRR15	9606.ENSP00000317836	0.013
DDR2	9606.ENSP00000356899	0.013
SH3D21	9606.ENSP00000421294	0.013
DGCR6	9606.ENSP00000331681	0.013
ITK	9606.ENSP00000398655	0.013
RNF39	9606.ENSP00000244360	0.013
TENT4B	9606.ENSP00000396995	0.013
PIK3CD	9606.ENSP00000366563	0.013
NPR3	9606.ENSP00000265074	0.013
CAPN6	9606.ENSP00000317214	0.013
KBTBD3	9606.ENSP00000432163	0.013
MTERF4	9606.ENSP00000480378	0.013
VWA3A	9606.ENSP00000374049	0.013
TAF6L	9606.ENSP00000294168	0.013
APCDD1	9606.ENSP00000347433	0.013
GPX8	9606.ENSP00000423822	0.013
TBC1D25	9606.ENSP00000365962	0.013
DSG2	9606.ENSP00000261590	0.013
PRKD3	9606.ENSP00000368356	0.013
ST20-MTHFS	9606.ENSP00000455643	0.013
KLF2	9606.ENSP00000248071	0.013
ZIC1	9606.ENSP00000282928	0.013
MORN4	9606.ENSP00000307636	0.013
TEDC2	9606.ENSP00000355022	0.013
LRRC63	9606.ENSP00000469337	0.013
UNC5B	9606.ENSP00000334329	0.013
CLUAP1	9606.ENSP00000344392	0.013
OBI1	9606.ENSP00000282003	0.013
GALNT13	9606.ENSP00000387239	0.013
L3MBTL2	9606.ENSP00000216237	0.013
HAUS7	9606.ENSP00000359230	0.013
PLEKHH2	9606.ENSP00000282406	0.013
KLHL4	9606.ENSP00000362206	0.013
SLC22A5	9606.ENSP00000402760	0.013
SIRT6	9606.ENSP00000337332	0.013
SDCCAG8	9606.ENSP00000355499	0.013
PIGV	9606.ENSP00000363260	0.013
UTP25	9606.ENSP00000419005	0.013
C8orf33	9606.ENSP00000330361	0.013
ZKSCAN3	9606.ENSP00000366465	0.013
IFT88	9606.ENSP00000323580	0.013
INSM1	9606.ENSP00000312631	0.013
SLC38A10	9606.ENSP00000363891	0.013
GPRC5C	9606.ENSP00000499092	0.013
VWA2	9606.ENSP00000376708	0.013
ANKRD36B	9606.ENSP00000481149	0.013
GREM1	9606.ENSP00000498748	0.013
SPRED3	9606.ENSP00000345405	0.013
RNF139	9606.ENSP00000304051	0.013
RNF180	9606.ENSP00000373752	0.013
DOK1	9606.ENSP00000233668	0.012
ARHGAP8	9606.ENSP00000374424	0.012
LDLR	9606.ENSP00000454071	0.012
B3GNT6	9606.ENSP00000484640	0.012
MGARP	9606.ENSP00000381928	0.012
RPAP2	9606.ENSP00000476948	0.012
TLR2	9606.ENSP00000260010	0.012
ZNF688	9606.ENSP00000223459	0.012
C3orf33	9606.ENSP00000342512	0.012
LENG1	9606.ENSP00000222224	0.012
GKN2	9606.ENSP00000329292	0.012
ZNHIT6	9606.ENSP00000359606	0.012
TEX9	9606.ENSP00000342169	0.012
NSRP1	9606.ENSP00000247026	0.012
BMS1	9606.ENSP00000363642	0.012
TNK2	9606.ENSP00000371341	0.012
RPAIN	9606.ENSP00000385814	0.012
NOS2	9606.ENSP00000327251	0.012
SMYD4	9606.ENSP00000304360	0.012
MTHFSD	9606.ENSP00000354152	0.012
CA6	9606.ENSP00000366654	0.012
CLC	9606.ENSP00000221804	0.012
CCDC69	9606.ENSP00000347586	0.012
FRMPD2	9606.ENSP00000363317	0.012
CYP2A6	9606.ENSP00000301141	0.012
TCL1A	9606.ENSP00000451506	0.012
PAX1	9606.ENSP00000381499	0.012
RNASE3	9606.ENSP00000302324	0.012
LIME1	9606.ENSP00000309521	0.012
MCEMP1	9606.ENSP00000329920	0.012
GTF3C6	9606.ENSP00000357863	0.012
C5orf15	9606.ENSP00000231512	0.012
CD2	9606.ENSP00000358490	0.012
CELSR1	9606.ENSP00000262738	0.012
MAN2A1	9606.ENSP00000261483	0.012
INPP5B	9606.ENSP00000362115	0.012
GTF2H3	9606.ENSP00000445162	0.012
ZNF34	9606.ENSP00000341528	0.012
MUC13	9606.ENSP00000485028	0.012
RNF17	9606.ENSP00000255324	0.012
IQCN	9606.ENSP00000376213	0.012
ESPL1	9606.ENSP00000257934	0.012
SZT2	9606.ENSP00000457168	0.012
ATF7-NPFF	9606.ENSP00000466174	0.012
GAST	9606.ENSP00000331358	0.012
TFB1M	9606.ENSP00000356134	0.012
TRPM3	9606.ENSP00000366314	0.012
TCF20	9606.ENSP00000352463	0.012
BLZF1	9606.ENSP00000356782	0.012
RHAG	9606.ENSP00000360217	0.012
CHST1	9606.ENSP00000309270	0.012
ARL13B	9606.ENSP00000377769	0.012
SUCO	9606.ENSP00000356696	0.012
TINF2	9606.ENSP00000267415	0.012
SPEF2	9606.ENSP00000348314	0.012
EGFL7	9606.ENSP00000360764	0.012
POMC	9606.ENSP00000384092	0.012
FAM166C	9606.ENSP00000332875	0.012
WDR4	9606.ENSP00000381266	0.012
USH1C	9606.ENSP00000005226	0.012
TBC1D12	9606.ENSP00000225235	0.012
GPLD1	9606.ENSP00000230036	0.012
KIN	9606.ENSP00000368881	0.012
DDX28	9606.ENSP00000332340	0.012
DGKK	9606.ENSP00000477515	0.012
SLC26A3	9606.ENSP00000345873	0.012
KLHL36	9606.ENSP00000456743	0.012
OGFOD2	9606.ENSP00000228922	0.012
PPP1R13L	9606.ENSP00000354218	0.012
TTC39B	9606.ENSP00000422496	0.012
APBA3	9606.ENSP00000315136	0.012
CCN5	9606.ENSP00000361959	0.012
TCERG1L	9606.ENSP00000357631	0.012
NOTCH2	9606.ENSP00000256646	0.012
NGRN	9606.ENSP00000368389	0.012
SLCO2B1	9606.ENSP00000289575	0.012
CYB5D2	9606.ENSP00000301391	0.012
NRDE2	9606.ENSP00000346335	0.012
PKD2L1	9606.ENSP00000325296	0.012
PCARE	9606.ENSP00000332809	0.012
HAUS8	9606.ENSP00000253669	0.012
ANKRD27	9606.ENSP00000304292	0.012
IFT52	9606.ENSP00000362121	0.012
PCDH8	9606.ENSP00000367177	0.012
BICD1	9606.ENSP00000498700	0.012
GTF2H4	9606.ENSP00000259895	0.012
KMO	9606.ENSP00000355517	0.012
EOGT	9606.ENSP00000373206	0.012
CMTM8	9606.ENSP00000307741	0.012
AADAT	9606.ENSP00000423190	0.012
SRL	9606.ENSP00000382518	0.012
CDK5R2	9606.ENSP00000304250	0.012
RSL24D1	9606.ENSP00000260443	0.012
MYCT1	9606.ENSP00000356214	0.012
C1GALT1	9606.ENSP00000389176	0.012
RHBDD1	9606.ENSP00000375914	0.012
KNL1	9606.ENSP00000335463	0.012
ART4	9606.ENSP00000228936	0.012
OXNAD1	9606.ENSP00000487136	0.012
ADGRA2	9606.ENSP00000406367	0.012
SLC27A5	9606.ENSP00000263093	0.012
THNSL2	9606.ENSP00000327323	0.012
MTF1	9606.ENSP00000362127	0.012
U3KQU4_HUMAN	9606.ENSP00000476225	0.012
ZDHHC4	9606.ENSP00000379934	0.012
UIMC1	9606.ENSP00000421926	0.012
LRRC14B	9606.ENSP00000327675	0.012
EFHC1	9606.ENSP00000360107	0.012
MAFF	9606.ENSP00000442060	0.012
OBSL1	9606.ENSP00000385636	0.011
HELLS	9606.ENSP00000377601	0.011
ZFHX2	9606.ENSP00000413418	0.011
PYROXD1	9606.ENSP00000240651	0.011
LACC1	9606.ENSP00000391747	0.011
COL6A6	9606.ENSP00000351310	0.011
IL4I1	9606.ENSP00000472474	0.011
TSR3	9606.ENSP00000007390	0.011
ALG10	9606.ENSP00000266483	0.011
CGN	9606.ENSP00000271636	0.011
ALKBH6	9606.ENSP00000368152	0.011
M0R036_HUMAN	9606.ENSP00000470969	0.011
SRPX2	9606.ENSP00000362095	0.011
XG	9606.ENSP00000494087	0.011
PEAR1	9606.ENSP00000344465	0.011
FNDC3B	9606.ENSP00000411242	0.011
MEF2A	9606.ENSP00000453095	0.011
TLK1	9606.ENSP00000411099	0.011
INSL5	9606.ENSP00000302724	0.011
ANKRD20A2	9606.ENSP00000366826	0.011
ANKRD20A3	9606.ENSP00000482325	0.011
CANT1	9606.ENSP00000307674	0.011
HPS5	9606.ENSP00000265967	0.011
AGPAT2	9606.ENSP00000360761	0.011
FAM184B	9606.ENSP00000265018	0.011
MYOM1	9606.ENSP00000348821	0.011
OTUD4	9606.ENSP00000409279	0.011
MYT1	9606.ENSP00000498616	0.011
TLR1	9606.ENSP00000354932	0.011
ADAMTSL1	9606.ENSP00000369921	0.011
SMC5	9606.ENSP00000354957	0.011
ADPRH	9606.ENSP00000420200	0.011
TMEM132D	9606.ENSP00000408581	0.011
SRPX	9606.ENSP00000367794	0.011
CELA3A	9606.ENSP00000290122	0.011
FPR1	9606.ENSP00000471493	0.011
SLC38A7	9606.ENSP00000454646	0.011
RHOF	9606.ENSP00000267205	0.011
GSE1	9606.ENSP00000253458	0.011
KRTAP19-5	9606.ENSP00000334985	0.011
RNF220	9606.ENSP00000347548	0.011
ST8SIA3	9606.ENSP00000320431	0.011
CEP95	9606.ENSP00000450461	0.011
GCG	9606.ENSP00000387662	0.011
MDFIC	9606.ENSP00000257724	0.011
SDK1	9606.ENSP00000385899	0.011
CALML6	9606.ENSP00000304643	0.011
ANKRD20A1	9606.ENSP00000477695	0.011
BICRA	9606.ENSP00000379946	0.011
PABPN1L	9606.ENSP00000408598	0.011
SLCO2A1	9606.ENSP00000311291	0.011
EDEM3	9606.ENSP00000318147	0.011
ZBTB14	9606.ENSP00000349503	0.011
SYNC	9606.ENSP00000386439	0.011
UBE2T	9606.ENSP00000494957	0.011
MROH8	9606.ENSP00000339971	0.011
EPS8L3	9606.ENSP00000358820	0.011
TRIM38	9606.ENSP00000349596	0.011
CACNA1H	9606.ENSP00000334198	0.011
KCTD14	9606.ENSP00000316482	0.011
CEP78	9606.ENSP00000365782	0.011
PAN3	9606.ENSP00000370345	0.011
ANKRD20A4	9606.ENSP00000349891	0.011
PRIM1	9606.ENSP00000350491	0.011
SERPINA5	9606.ENSP00000333203	0.011
HOXD4	9606.ENSP00000302548	0.011
TRMT2B	9606.ENSP00000362027	0.011
C12orf66	9606.ENSP00000311486	0.011
KLF16	9606.ENSP00000250916	0.011
SERPINA10	9606.ENSP00000261994	0.011
THBD	9606.ENSP00000366307	0.011
TTLL6	9606.ENSP00000377043	0.011
NLRC5	9606.ENSP00000262510	0.011
WDR38	9606.ENSP00000483312	0.011
BATF	9606.ENSP00000286639	0.011
HLA-DMB	9606.ENSP00000398890	0.011
SLC46A1	9606.ENSP00000480703	0.011
NOCT	9606.ENSP00000280614	0.011
PCGF5	9606.ENSP00000337500	0.011
ERF	9606.ENSP00000222329	0.011
SEMA6A	9606.ENSP00000257414	0.011
VANGL1	9606.ENSP00000347672	0.011
FRA10AC1	9606.ENSP00000360488	0.011
DDI1	9606.ENSP00000302805	0.011
SDCBP2	9606.ENSP00000371233	0.011
SMC1B	9606.ENSP00000350036	0.011
TEKT4	9606.ENSP00000295201	0.011
POU2F1	9606.ENSP00000356840	0.011
ALOX5	9606.ENSP00000363512	0.011
ZIC4	9606.ENSP00000435509	0.011
BBX	9606.ENSP00000319974	0.011
HAO2	9606.ENSP00000354314	0.011
RRP36	9606.ENSP00000244496	0.011
LCP2	9606.ENSP00000046794	0.011
CCDC107	9606.ENSP00000414964	0.011
RBL2	9606.ENSP00000262133	0.011
ZHX1	9606.ENSP00000297857	0.011
GLYCTK	9606.ENSP00000389175	0.011
ROPN1B	9606.ENSP00000426271	0.011
MGAT4A	9606.ENSP00000264968	0.011
CRYBB1	9606.ENSP00000497249	0.011
ITPRIP	9606.ENSP00000278071	0.011
DNAH5	9606.ENSP00000265104	0.011
OASL	9606.ENSP00000257570	0.011
COL8A1	9606.ENSP00000261037	0.011
PAGR1	9606.ENSP00000326519	0.011
PI15	9606.ENSP00000260113	0.011
ADIPOR1	9606.ENSP00000341785	0.011
FOXO1	9606.ENSP00000368880	0.011
MTFR1	9606.ENSP00000262146	0.011
IGHMBP2	9606.ENSP00000255078	0.011
FEM1C	9606.ENSP00000274457	0.011
GLMP	9606.ENSP00000354553	0.011
HERPUD1	9606.ENSP00000409555	0.011
SP1	9606.ENSP00000329357	0.011
ANKRD12	9606.ENSP00000262126	0.01
RBM46	9606.ENSP00000281722	0.01
GAS1	9606.ENSP00000298743	0.01
ENSP00000490424	9606.ENSP00000490424	0.01
KCNJ9	9606.ENSP00000357067	0.01
RIC1	9606.ENSP00000416696	0.01
POLR3K	9606.ENSP00000293860	0.01
SIMC1	9606.ENSP00000410552	0.01
STRADB	9606.ENSP00000194530	0.01
NECAB3	9606.ENSP00000246190	0.01
CCSER2	9606.ENSP00000361160	0.01
FAM90A18P	9606.ENSP00000497020	0.01
ENSP00000497429	9606.ENSP00000497429	0.01
NSUN7	9606.ENSP00000371201	0.01
HNF4G	9606.ENSP00000501146	0.01
EEF2K	9606.ENSP00000263026	0.01
XPO6	9606.ENSP00000302790	0.01
PEX2	9606.ENSP00000349543	0.01
AGR2	9606.ENSP00000391490	0.01
CCDC154	9606.ENSP00000373828	0.01
F6UB75_HUMAN	9606.ENSP00000412457	0.01
TRIM29	9606.ENSP00000343129	0.01
TRIM71	9606.ENSP00000373272	0.01
FAM237A	9606.ENSP00000490802	0.01
MYOM2	9606.ENSP00000262113	0.01
PSRC1	9606.ENSP00000358925	0.01
COL4A3	9606.ENSP00000379823	0.01
BMI1	9606.ENSP00000365851	0.01
PCGF2	9606.ENSP00000482063	0.01
TMEM171	9606.ENSP00000415030	0.01
CSMD2	9606.ENSP00000362479	0.01
C14orf119	9606.ENSP00000322238	0.01
ZNF768	9606.ENSP00000369777	0.01
PDILT	9606.ENSP00000305465	0.01
RNF138	9606.ENSP00000261593	0.01
ZFP42	9606.ENSP00000317686	0.01
GBP5	9606.ENSP00000359488	0.01
FHL5	9606.ENSP00000326022	0.01
ERBB3	9606.ENSP00000267101	0.01
CHST14	9606.ENSP00000307297	0.01
FLVCR1	9606.ENSP00000355938	0.01
TRAF1	9606.ENSP00000362994	0.01
XPNPEP2	9606.ENSP00000360147	0.01
NCF1	9606.ENSP00000289473	0.01
DNAJC25	9606.ENSP00000320650	0.01
XKR6	9606.ENSP00000416707	0.01
SHBG	9606.ENSP00000369816	0.01
HLA-DOA	9606.ENSP00000229829	0.01
WBP1L	9606.ENSP00000414721	0.01
TMEM240	9606.ENSP00000368007	0.01
USH2A	9606.ENSP00000305941	0.01
IL1RAP	9606.ENSP00000314807	0.01
STEAP3	9606.ENSP00000376822	0.01
ARHGEF16	9606.ENSP00000367629	0.01
CYP1B1	9606.ENSP00000478561	0.01
TMEM176B	9606.ENSP00000410269	0.01
CAMKMT	9606.ENSP00000367755	0.01
CASP4	9606.ENSP00000388566	0.01
CYP19A1	9606.ENSP00000379683	0.01
KAT2B	9606.ENSP00000263754	0.01
EPHA10	9606.ENSP00000362139	0.01
C17orf58	9606.ENSP00000402020	0.01
LPAR2	9606.ENSP00000443256	0.01
ZSWIM7	9606.ENSP00000382218	0.01
FILIP1	9606.ENSP00000237172	0.01
AFMID	9606.ENSP00000328938	0.01
MSANTD2	9606.ENSP00000364118	0.01
CENPH	9606.ENSP00000283006	0.01
PRG4	9606.ENSP00000399679	0.01
DEGS2	9606.ENSP00000307126	0.01
FZD2	9606.ENSP00000323901	0.01
TICRR	9606.ENSP00000268138	0.01
TWSG1	9606.ENSP00000262120	0.01
CNOT6L	9606.ENSP00000424896	0.01
ZSCAN26	9606.ENSP00000485228	0.01
IFNG	9606.ENSP00000229135	0.01
ZFAND3	9606.ENSP00000287218	0.01
TTC30A	9606.ENSP00000347915	0.01
CEP295NL	9606.ENSP00000312767	0.01
ZFHX3	9606.ENSP00000493252	0.01
SLC9A9	9606.ENSP00000320246	0.01
M0R2P5_HUMAN	9606.ENSP00000472710	0.01
ANGPTL7	9606.ENSP00000366015	0.01
LIMD1	9606.ENSP00000273317	0.01
BAIAP2L2	9606.ENSP00000371085	0.01
GUSB	9606.ENSP00000302728	0.01
MIF4GD	9606.ENSP00000463334	0.01
DLL1	9606.ENSP00000355718	0.01
MELK	9606.ENSP00000298048	0.01
RAD21L1	9606.ENSP00000386414	0.01
KMT2B	9606.ENSP00000398837	0.01
NTN4	9606.ENSP00000340998	0.01
HLA-DMA	9606.ENSP00000363976	0.01
PEX11A	9606.ENSP00000300056	0.01
VGLL1	9606.ENSP00000359668	0.01
RC3H1	9606.ENSP00000356669	0.01
MFSD3	9606.ENSP00000301327	0.01
ATF7IP	9606.ENSP00000440440	0.01
FAM90A10P	9606.ENSP00000497650	0.01
DUS1L	9606.ENSP00000303515	0.01
TMEM132C	9606.ENSP00000410852	0.01
CLK4	9606.ENSP00000316948	0.01
CEP164	9606.ENSP00000278935	0.01
PDK4	9606.ENSP00000005178	0.01
PLEKHG4	9606.ENSP00000353646	0.009
ZNF200	9606.ENSP00000395723	0.009
METTL15	9606.ENSP00000384369	0.009
CTF1	9606.ENSP00000279804	0.009
KDM1B	9606.ENSP00000297792	0.009
PKP3	9606.ENSP00000331678	0.009
CD163L1	9606.ENSP00000393474	0.009
ENSP00000495266	9606.ENSP00000495266	0.009
C4orf50	9606.ENSP00000437121	0.009
CYP1A2	9606.ENSP00000342007	0.009
CHST7	9606.ENSP00000276055	0.009
AOC1	9606.ENSP00000411613	0.009
SEMA3G	9606.ENSP00000231721	0.009
CD27	9606.ENSP00000266557	0.009
FRS2	9606.ENSP00000447241	0.009
TASOR	9606.ENSP00000347845	0.009
BIRC3	9606.ENSP00000263464	0.009
RPRM	9606.ENSP00000314946	0.009
ADIPOQ	9606.ENSP00000389814	0.009
ACTR6	9606.ENSP00000188312	0.009
PRG3	9606.ENSP00000287143	0.009
ADPRHL1	9606.ENSP00000364567	0.009
CASS4	9606.ENSP00000353462	0.009
CCDC59	9606.ENSP00000256151	0.009
STARD8	9606.ENSP00000363727	0.009
ASB3	9606.ENSP00000499751	0.009
SIPA1	9606.ENSP00000377771	0.009
REG3G	9606.ENSP00000272324	0.009
ZBTB37	9606.ENSP00000356674	0.009
MAML2	9606.ENSP00000434552	0.009
FBXW2	9606.ENSP00000476369	0.009
HPGD	9606.ENSP00000296522	0.009
MAP3K6	9606.ENSP00000350195	0.009
FOXJ3	9606.ENSP00000361653	0.009
CASP10	9606.ENSP00000286186	0.009
ARMH1	9606.ENSP00000420716	0.009
STAT4	9606.ENSP00000351255	0.009
CRTAP	9606.ENSP00000323696	0.009
POU5F1B	9606.ENSP00000419298	0.009
CEP104	9606.ENSP00000367476	0.009
PHC1	9606.ENSP00000437659	0.009
TUBGCP5	9606.ENSP00000480316	0.009
PCDHB9	9606.ENSP00000478606	0.009
MLIP	9606.ENSP00000426290	0.009
GNL3L	9606.ENSP00000354091	0.009
RAD18	9606.ENSP00000264926	0.009
EHBP1L1	9606.ENSP00000312671	0.009
PPP1R3A	9606.ENSP00000284601	0.009
CHST13	9606.ENSP00000317404	0.009
SLC17A9	9606.ENSP00000359376	0.009
SIGLEC5-2	9606.ENSP00000470259	0.009
SIGLEC5	9606.ENSP00000473238	0.009
CPXM2	9606.ENSP00000241305	0.009
TCTEX1D1	9606.ENSP00000282670	0.009
CNTROB	9606.ENSP00000369614	0.009
ATRNL1	9606.ENSP00000347152	0.009
MMP7	9606.ENSP00000260227	0.009
ERP27	9606.ENSP00000266397	0.009
CEACAM1	9606.ENSP00000161559	0.009
PHLDB2	9606.ENSP00000405405	0.009
FAM90A23P	9606.ENSP00000497005	0.009
FAM90A14P	9606.ENSP00000497439	0.009
ALS2CL	9606.ENSP00000313670	0.009
FUT3	9606.ENSP00000305603	0.009
TTC13	9606.ENSP00000355621	0.009
CHRM3	9606.ENSP00000255380	0.009
ACMSD	9606.ENSP00000348459	0.009
MID2	9606.ENSP00000262843	0.009
GUCY2C	9606.ENSP00000261170	0.009
SPEG	9606.ENSP00000311684	0.009
CUL9	9606.ENSP00000252050	0.009
MGAM	9606.ENSP00000447378	0.009
HEG1	9606.ENSP00000311502	0.009
POLR3B	9606.ENSP00000228347	0.009
ITGAD	9606.ENSP00000373854	0.009
ANKEF1	9606.ENSP00000367644	0.009
APOBR	9606.ENSP00000457539	0.009
NCOA4	9606.ENSP00000463027	0.009
MMP28	9606.ENSP00000473853	0.009
NAALAD2	9606.ENSP00000432481	0.009
TMEM130	9606.ENSP00000413163	0.009
TECTA	9606.ENSP00000376543	0.009
LRP6	9606.ENSP00000261349	0.009
ADAM15	9606.ENSP00000349436	0.009
CCDC39	9606.ENSP00000417960	0.009
FUOM	9606.ENSP00000278025	0.009
FPGS	9606.ENSP00000362344	0.009
WDR87	9606.ENSP00000405012	0.009
TGS1	9606.ENSP00000260129	0.009
KANSL1	9606.ENSP00000387393	0.009
TRIM27	9606.ENSP00000366404	0.009
MITD1	9606.ENSP00000289359	0.009
APOBEC3C	9606.ENSP00000355340	0.009
BTBD11	9606.ENSP00000280758	0.009
NFATC2	9606.ENSP00000379330	0.009
SLU7	9606.ENSP00000297151	0.009
CAPN9	9606.ENSP00000271971	0.009
FETUB	9606.ENSP00000265029	0.009
FAM90A16P	9606.ENSP00000497037	0.009
ENSP00000497508	9606.ENSP00000497508	0.009
SKI	9606.ENSP00000367797	0.009
REXO4	9606.ENSP00000361010	0.009
EVC	9606.ENSP00000264956	0.009
NMNAT3	9606.ENSP00000495112	0.009
TCTN3	9606.ENSP00000483364	0.009
SYNE4	9606.ENSP00000316130	0.009
PLAUR	9606.ENSP00000339328	0.009
CDA	9606.ENSP00000364212	0.009
ZNF773	9606.ENSP00000282292	0.009
ZNF367	9606.ENSP00000364405	0.009
PTPN13	9606.ENSP00000394794	0.009
SMIM19	9606.ENSP00000391549	0.009
ABCA10	9606.ENSP00000269081	0.009
MAP7D3	9606.ENSP00000318086	0.009
LTV1	9606.ENSP00000356548	0.009
POP4	9606.ENSP00000465213	0.009
ALPK3	9606.ENSP00000258888	0.009
TEKT1	9606.ENSP00000341346	0.009
SDHAF3	9606.ENSP00000414066	0.009
JAG2	9606.ENSP00000328169	0.009
ANGPT2	9606.ENSP00000314897	0.009
PACRG	9606.ENSP00000337946	0.009
CD180	9606.ENSP00000256447	0.009
TSKS	9606.ENSP00000246801	0.009
PXYLP1	9606.ENSP00000286353	0.009
TUT1	9606.ENSP00000308000	0.009
CHST12	9606.ENSP00000481912	0.009
PCDHB10	9606.ENSP00000239446	0.009
POM121C	9606.ENSP00000481575	0.009
PRORP	9606.ENSP00000440915	0.009
MYOM3	9606.ENSP00000363557	0.009
ZNF668	9606.ENSP00000442573	0.009
TSPAN4	9606.ENSP00000380553	0.009
ASDURF	9606.ENSP00000475224	0.009
PLEKHG5	9606.ENSP00000439625	0.009
G3V4G9_HUMAN	9606.ENSP00000451792	0.009
TPCN1	9606.ENSP00000448083	0.009
SEMA6B	9606.ENSP00000467290	0.009
VSTM4	9606.ENSP00000331062	0.009
CSF2	9606.ENSP00000296871	0.009
CRYBG3	9606.ENSP00000374273	0.009
MIER1	9606.ENSP00000383820	0.009
SLPI	9606.ENSP00000342082	0.009
APH1B	9606.ENSP00000261879	0.009
PLEKHG1	9606.ENSP00000351318	0.009
RASSF3	9606.ENSP00000443021	0.009
FAM90A9P	9606.ENSP00000497259	0.009
SLC36A1	9606.ENSP00000243389	0.009
POGK	9606.ENSP00000356849	0.009
ZNF12	9606.ENSP00000385939	0.009
DSN1	9606.ENSP00000389810	0.009
RWDD2A	9606.ENSP00000358739	0.009
SDAD1	9606.ENSP00000348596	0.009
DNASE1L3	9606.ENSP00000378053	0.009
RBP5	9606.ENSP00000266560	0.009
TLR3	9606.ENSP00000296795	0.009
DDX31	9606.ENSP00000361232	0.009
SCLT1	9606.ENSP00000281142	0.009
ERCC3	9606.ENSP00000285398	0.009
BLOC1S5	9606.ENSP00000380598	0.008
KMT2A	9606.ENSP00000436786	0.008
LRP5	9606.ENSP00000294304	0.008
OR4E2	9606.ENSP00000493386	0.008
PARVG	9606.ENSP00000391583	0.008
OR6M1	9606.ENSP00000311038	0.008
MBTD1	9606.ENSP00000468304	0.008
LLPH	9606.ENSP00000266604	0.008
KIAA0556	9606.ENSP00000261588	0.008
NAV2	9606.ENSP00000379396	0.008
DNAAF1	9606.ENSP00000367815	0.008
YEATS2	9606.ENSP00000306983	0.008
IFFO1	9606.ENSP00000482285	0.008
ANKRD18A	9606.ENSP00000382610	0.008
FES	9606.ENSP00000331504	0.008
CENPVL1	9606.ENSP00000489273	0.008
CENPVL2	9606.ENSP00000489328	0.008
NLRC4	9606.ENSP00000385428	0.008
OR4C11	9606.ENSP00000492971	0.008
NOC3L	9606.ENSP00000360412	0.008
ZMAT3	9606.ENSP00000311221	0.008
NALCN	9606.ENSP00000251127	0.008
HIVEP2	9606.ENSP00000356576	0.008
DALRD3	9606.ENSP00000344989	0.008
ASIC4	9606.ENSP00000350786	0.008
FBLIM1	9606.ENSP00000416387	0.008
ATG14	9606.ENSP00000247178	0.008
CABIN1	9606.ENSP00000381364	0.008
NKTR	9606.ENSP00000232978	0.008
